Order_ID,Customer_ID,Customer_Name,Email,Phone,Age,Gender,City,State,Country,ZIP_Code,Product_Category,Product_Name,SKU,Quantity,Unit_Price,Discount_%,Total_Amount,Order_Date,Ship_Date,Delivery_Date,Payment_Method,Order_Status,Sales_Rep,Department,Rating,Return_Reason,Is_Repeat_Customer,Loyalty_Points,Notes
ORD-10000,CUST-4300,Divya Chopra,divya.chopra78@yahoo.com,,,F,Mumbai,England,USA,301369,,Unknown Item,SKU-3547,0,29545.1,0.0,88635.3,2022-10-13,2022-10-19,2022-10-28,Cash on Delivery,Shipped,Alice Brown,North Zone,2.0,Wrong item,Yes,,
ORD-10477,CUST-1064,Ananya Williams,ananya.williams51@gmail.com,+91-7110205725,50.0,,Phoenix,Tamil Nadu,Germany,820552,Food & Beverage,Energy Drink,SKU-5707,17,30416.48,15.0,439518.14,2023-03-30,2023-04-06,2023-04-12,upi,,Pradeep Kumar,South Zone,,Defective,False,982.0,
ORD-10316,CUST-1182,Divya Joshi,divya.joshi43@company.in,+91-9800225103,38.0,,Chennai,Texas,India,629946,Automotive,Parking Sensor,SKU-1418,3,32112.26,10.0,86703.1,2023-10-30,2023-11-04,2023-11-11,debit card,Delivered,,South Zone,3.0,,No,4163.0,
ORD-10737,CUST-4543,Amanda Chopra,amanda.chopra83@yahoo.com,,43.0,Other,Glasgow,Pennsylvania,India,491153,Books,Self Help,SKU-5201,14,21263.64,5.0,282806.41,2022-04-12,2022-04-15,2022-04-23,upi,,Carol Williams,,1.0,Defective,,1804.0,Gift wrap
ORD-10572,CUST-4008,Sneha Verma,sneha.verma89@outlook.com,+91-9548723026,25.0,male,,Texas,UK,871833,Food & Beverage,Coffee Beans,SKU-3468,5,23381.09,25.0,87679.09,2023-05-22,2023-05-29,,debit card,Pending,Bob Johnson,West Zone,4.0,,Yes,1399.0,
ORD-10380,CUST-2467,Diego Kumar,diego.kumar9@gmail.com,+91-8570641687,46.0,male,Leeds,Texas,India,513760,,Unknown Item,SKU-2618,11,46894.02,30.0,361083.95,2024-10-16,2024-10-18,2024-10-28,Cash on Delivery,,Dan Smith,North Zone,2.0,,No,4357.0,
ORD-10832,CUST-3706,Priya Verma,priya.verma12@company.in,+91-9942273811,48.0,F,Birmingham,Illinois,India,429702,Automotive,Dashcam,SKU-9786,18,26173.99,20.0,376905.46,2024-03-11,2024-03-17,2024-03-21,Credit Card,,Raj Patel,West Zone,3.0,,False,98.0,
ORD-10972,CUST-3965,John Singh,john.singh59@hotmail.com,+91-7232524979,39.0,male,Pune,Telangana,India,,Beauty,Face Cream,SKU-6836,14,38153.6,10.0,480735.36,2024-04-27,2024-04-30,2024-05-01,Cash on Delivery,Pending,Bob Johnson,Online,,,True,22.0,
ORD-10961,CUST-1422,Sarah Jones,sarah.jones62@outlook.com,+91-7847587745,27.0,FEMALE,Mumbai,Tamil Nadu,UK,868913,Furniture,Dining Table,SKU-1809,13,15091.24,0.0,196186.12,2023-06-24,2023-06-29,2023-06-30,credit card,Delivered,Alice Brown,East Zone,1.0,,,2373.0,
ORD-10172,CUST-3521,Priya Gupta,priya.gupta13@gmail.com,+91-7733105340,,Female,Leeds,Telangana,India,456915,Toys,Puzzle,SKU-6527,20,2337.79,0.0,46755.8,2024-09-28,2024-10-04,,credit card,,Bob Johnson,East Zone,5.0,Wrong item,No,2634.0,Express shipping needed
ORD-10125,CUST-2410,Sneha Gupta,sneha.gupta53@outlook.com,+91-9394713470,61.0,Other,Chicago,New York,USA,154775,Beauty,Lipstick,SKU-2951,18,21206.9,15.0,324465.57,2024-05-22,2024-05-28,2024-06-02,,Pending,Sunita Singh,West Zone,4.0,Not as described,True,3281.0,
ORD-10666,CUST-4275,Vikram Chopra,vikram.chopra18@company.in,+91-8275272159,29.0,Female,,Tamil Nadu,India,346679,Automotive,Wiper Blades,SKU-2377,1,3309.67,,3309.67,2023-01-09,2023-01-10,2023-01-15,COD,Processing,Pradeep Kumar,International,4.0,,False,471.0,
ORD-10773,CUST-3749,Isabella Chopra,isabella.chopra10@company.in,+91-8071028082,37.0,FEMALE,Chicago,Maharashtra,France,377834,Electronics,Tablet,SKU-4616,14,37241.18,20.0,417101.22,2023-10-25,2023-11-01,2023-11-09,upi,Delivered,Neha Sharma,North Zone,5.0,Wrong item,False,4735.0,
ORD-10834,CUST-4074,Chris Patel,chris.patel39@gmail.com,+91-7195136753,49.0,M,Phoenix,California,USA,,Clothing,Shoes,SKU-8190,15,18660.08,30.0,195930.84,2024-06-09,2024-06-13,2024-06-20,Debit Card,Shipped,,South Zone,3.0,Defective,True,4335.0,
ORD-10939,CUST-2081,Chris Wilson,chris.wilson6@hotmail.com,+91-7904761074,49.0,Female,Hyderabad,Karnataka,USA,470295,Beauty,Face Cream,SKU-1225,15,21883.39,5.0,311838.31,2022-11-11,2022-11-15,2022-11-19,UPI,Processing,Carol Williams,South Zone,2.0,Wrong item,,4303.0,Express shipping needed
ORD-10090,CUST-2590,Aarav Smith,aarav.smith13@yahoo.com,+91-8035743379,55.0,Male,Phoenix,West Bengal,India,896278,Health,First Aid Kit,SKU-3846,2,40442.26,25.0,60663.39,2023-03-25,2023-03-26,2023-03-31,Debit Card,Shipped,Sunita Singh,Online,3.0,,,231.0,
ORD-10978,CUST-1556,Sarah Miller,sarah.miller74@company.in,,22.0,Female,Bangalore,Karnataka,UK,186253,,Unknown Item,SKU-9640,8,21828.46,0.0,174627.68,2022-02-10,2022-02-16,2022-02-26,Credit Card,Delivered,Alice Brown,,5.0,,Yes,4021.0,
ORD-10181,CUST-2296,Diego Nair,diego.nair80@outlook.com,+91-9299167668,36.0,Other,Los Angeles,Illinois,India,397629,Toys,Art Set,SKU-4022,12,48537.67,0.0,582452.04,2022-12-18,2022-12-25,2023-01-02,CREDIT CARD,Shipped,Dan Smith,International,3.0,Defective,,1211.0,
ORD-10363,CUST-1159,Sarah Nair,,+91-7761748451,35.0,Male,Los Angeles,,India,918428,Books,Science,SKU-5801,13,43803.29,0.0,569442.77,2023-04-15,2023-04-21,,UPI,Processing,,West Zone,5.0,Not as described,Yes,4248.0,Urgent delivery
ORD-10274,CUST-4484,,valentina.chopra54@gmail.com,+91-9978555302,42.0,male,Hyderabad,Scotland,France,150082,Beauty,Sunscreen,SKU-2804,18,24655.44,30.0,310658.54,2024-02-24,2024-02-28,2024-03-08,Debit Card,Delivered,Alice Brown,East Zone,,Not as described,,4517.0,
ORD-10964,CUST-4027,,michael.miller97@outlook.com,+91-8944786012,36.0,F,Birmingham,Texas,France,547398,Electronics,Headphones,SKU-2518,18,26638.17,5.0,455512.71,2022-12-14,2022-12-20,2022-12-22,Cash on Delivery,Shipped,Pradeep Kumar,South Zone,4.0,,Yes,2278.0,Urgent delivery
ORD-10069,CUST-3449,Juan Gupta,juan.gupta24@gmail.com,+91-9392232487,35.0,F,New York,Tamil Nadu,USA,22940,Clothing,Jeans,SKU-5781,1,47150.86,25.0,35363.15,2024-03-08,2024-03-11,2024-03-13,Debit Card,Cancelled,Bob Johnson,,5.0,Wrong item,No,1988.0,
ORD-10291,CUST-2124,Diego Chopra,diego.chopra83@gmail.com,+91-8869193679,56.0,M,San Antonio,Illinois,USA,189453,Books,Novel,SKU-6355,17,10912.3,30.0,129856.37,2022-05-16,2022-05-20,2022-05-24,Credit Card,Returned,Bob Johnson,South Zone,3.0,Defective,,,
ORD-10131,CUST-1195,Maria Chopra,maria.chopra2@yahoo.com,+91-9145756342,65.0,M,Leeds,Tamil Nadu,Germany,72952,Toys,Puzzle,SKU-4530,18,21639.33,20.0,311606.35,2022-07-24,2022-07-30,2022-08-03,debit card,,Pradeep Kumar,West Zone,2.0,Wrong item,Yes,2128.0,
ORD-10300,CUST-4416,,valentina.gupta2@gmail.com,+91-7933405056,36.0,Female,Chennai,Maharashtra,UK,377230,Books,History,SKU-5641,20,27929.14,0.0,-558582.8,2024-08-13,2024-08-19,2024-08-24,Cash on Delivery,,Dan Smith,International,3.0,,False,2217.0,Urgent delivery
ORD-10605,CUST-2782,Rahul Sharma,,,58.0,FEMALE,Manchester,Tamil Nadu,UK,864481,Food & Beverage,Juice,SKU-5236,7,49181.28,0.0,-344268.96,2022-07-03,2022-07-09,2022-07-12,UPI,Processing,Bob Johnson,International,1.0,Defective,,1182.0,
ORD-10326,CUST-2641,Ashley Chopra,ashley.chopra30@hotmail.com,+91-9955238301,,Male,Chicago,New York,India,293114,Food & Beverage,Energy Drink,SKU-2391,4,25099.89,25.0,75299.67,2022-01-28,2022-01-29,2022-02-07,Debit Card,Delivered,Neha Sharma,Online,2.0,,True,,
ORD-10144,CUST-2376,John Patel,,+91-8687418351,32.0,Female,,Scotland,France,61706,,Unknown Item,SKU-9980,18,28267.4,15.0,432491.22,2023-09-17,2023-09-22,,Cash on Delivery,Cancelled,Pradeep Kumar,North Zone,4.0,,No,1068.0,Urgent delivery
ORD-10898,CUST-4527,Rahul Singh,rahul.singh60@gmail.com,,31.0,FEMALE,,Texas,,269856,Furniture,Cabinet,SKU-4574,1,47707.61,,47707.61,2022-04-23,2022-04-26,2022-05-04,upi,Pending,Carol Williams,North Zone,3.0,Defective,Yes,,
ORD-10130,CUST-2103,David Johnson,,+91-9495411322,62.0,M,London,Texas,India,393699,Electronics,Speaker,SKU-4013,15,48826.53,30.0,512678.56,2024-03-17,2024-03-24,2024-03-27,Cash on Delivery,Cancelled,Bob Johnson,South Zone,1.0,,,3281.0,
ORD-10668,CUST-4557,Divya Williams,divya.williams5@gmail.com,+91-8277800746,36.0,Male,Birmingham,Gujarat,India,394642,Electronics,Headphones,SKU-9295,20,25196.0,10.0,453528.0,2022-03-12,2022-03-15,2022-03-18,,Shipped,Bob Johnson,West Zone,,,False,19.0,
ORD-10135,CUST-1324,Juan Garcia,juan.garcia53@company.in,+91-8877357553,18.0,male,London,Texas,India,811676,Books,History,SKU-5454,14,39908.34,,558716.76,2024-09-04,2024-09-07,,EMI,Processing,Dan Smith,,4.0,,Yes,560.0,Urgent delivery
ORD-10451,CUST-3660,Amanda Jones,amanda.jones75@outlook.com,+91-9982930466,52.0,Male,San Antonio,New York,India,151786,,Unknown Item,SKU-1865,1,9853.67,10.0,8868.3,2023-07-26,2023-07-29,2023-08-02,Debit Card,Returned,Raj Patel,Online,2.0,Changed mind,False,415.0,
ORD-10164,CUST-1155,Isabella Jones,isabella.jones1@yahoo.com,+91-8016833346,32.0,FEMALE,Hyderabad,Pennsylvania,USA,128661,Food & Beverage,Tea Pack,SKU-8889,14,27624.9,25.0,290061.45,2024-05-21,2024-05-26,2024-06-04,COD,Pending,Neha Sharma,South Zone,,,,640.0,
ORD-10028,CUST-3952,Chris Johnson,chris.johnson37@outlook.com,+91-7988350974,65.0,M,Chennai,Telangana,USA,153423,Beauty,Serum,SKU-2591,9,454.49,0.0,4090.41,2023-08-29,2023-09-04,2023-09-11,Net Banking,Pending,Amit Verma,East Zone,5.0,,True,1076.0,Gift wrap
ORD-10587,CUST-2640,Vikram Smith,vikram.smith92@gmail.com,+91-8217224077,52.0,Male,Leeds,California,USA,741025,Automotive,Tyre Inflator,SKU-9698,2,28719.69,30.0,40207.57,2023-12-17,2023-12-18,2023-12-25,debit card,Cancelled,Sunita Singh,West Zone,3.0,,False,646.0,Express shipping needed
ORD-10193,CUST-2335,Chris Sharma,chris.sharma83@yahoo.com,+91-7364821968,60.0,Female,Houston,Gujarat,,452995,Electronics,Tablet,SKU-9433,12,49597.68,20.0,476137.73,2023-11-30,2023-12-04,,credit card,Cancelled,Pradeep Kumar,North Zone,,,No,,
ORD-10429,CUST-4421,Jessica Singh,jessica.singh48@company.in,+91-8108459602,39.0,M,Delhi,West Bengal,,302515,Clothing,Dress,SKU-5018,16,5756.14,25.0,69073.68,2023-03-25,2023-03-29,2023-04-01,UPI,Shipped,Amit Verma,West Zone,5.0,,,4168.0,
ORD-10665,CUST-2884,Rohit Joshi,rohit.joshi24@hotmail.com,+91-7572825809,43.0,male,Philadelphia,California,India,694448,Health,First Aid Kit,SKU-4061,7,39317.39,0.0,275221.73,2022-10-22,2022-10-28,2022-11-05,upi,Processing,Raj Patel,West Zone,3.0,,False,1306.0,Express shipping needed
ORD-10986,CUST-4426,Ananya Williams,ananya.williams30@yahoo.com,+91-8076578407,,Other,Philadelphia,West Bengal,France,268075,,Unknown Item,SKU-5834,0,14227.43,0.0,156501.73,2023-01-19,2023-01-22,2023-01-28,Net Banking,Shipped,Pradeep Kumar,West Zone,4.0,,True,2789.0,
ORD-10169,CUST-3015,Valentina Singh,valentina.singh8@outlook.com,+91-8136726892,21.0,,Los Angeles,California,France,462202,Food & Beverage,Snack Box,SKU-4578,9,8140.2,0.0,73261.8,2024-07-17,2024-07-20,2024-07-26,Net Banking,Returned,Neha Sharma,West Zone,2.0,,True,,Gift wrap
ORD-10525,CUST-3878,Ana Sharma,ana.sharma88@gmail.com,,42.0,FEMALE,,England,USA,435850,Electronics,Keyboard,SKU-7077,3,49839.23,25.0,112138.27,2022-07-28,2022-07-30,,Cash on Delivery,Shipped,Alice Brown,,3.0,,True,5.0,Gift wrap
ORD-10140,CUST-3872,Luis Davis,luis.davis5@yahoo.com,+91-9084649514,20.0,Female,Manchester,Pennsylvania,UK,,Beauty,Lipstick,SKU-4616,11,5567.68,30.0,42871.14,2022-11-12,2022-11-17,2022-11-24,EMI,Returned,Neha Sharma,North Zone,2.0,Changed mind,Yes,655.0,
ORD-10173,CUST-3669,Karan Gupta,karan.gupta81@gmail.com,+91-7677546830,,,Chicago,Karnataka,India,737191,Electronics,Tablet,SKU-8798,6,21961.13,,131766.78,2024-04-30,2024-05-02,2024-05-11,Credit Card,Pending,Raj Patel,South Zone,1.0,Not as described,,3375.0,Express shipping needed
ORD-10006,CUST-1674,Vikram Brown,vikram.brown12@company.in,+91-8015242176,59.0,F,Kolkata,Texas,UK,288085,Furniture,Bookshelf,SKU-8454,15,40410.71,30.0,424312.46,2023-01-11,2023-01-14,2023-01-16,Debit Card,Processing,Bob Johnson,International,2.0,,Yes,2430.0,Express shipping needed
ORD-10764,CUST-4068,John Joshi,john.joshi55@gmail.com,+91-8313632264,57.0,,Ahmedabad,Karnataka,USA,746748,Sports,Tennis Racket,SKU-2763,20,20027.14,15.0,340461.38,2022-04-18,2022-04-23,2022-05-01,Cash on Delivery,Cancelled,Carol Williams,International,3.0,Changed mind,,761.0,
ORD-10519,CUST-4752,Ashley Gupta,ashley.gupta62@yahoo.com,+91-9523872583,28.0,,Birmingham,Pennsylvania,France,373448,Clothing,Jeans,SKU-5811,13,47001.27,20.0,488813.21,2023-07-29,2023-07-30,2023-08-09,Cash on Delivery,Processing,Carol Williams,,1.0,Defective,,4143.0,Urgent delivery
ORD-10678,CUST-2207,Ashley Williams,ashley.williams50@yahoo.com,+91-9535557510,46.0,Female,,Gujarat,,873322,Beauty,Face Cream,SKU-6927,10,46408.18,5.0,440877.71,2023-07-28,2023-07-30,2023-08-07,Debit Card,,Alice Brown,Online,2.0,,Yes,4863.0,Handle with care
ORD-10073,CUST-2794,Michael Wilson,michael.wilson94@gmail.com,+91-8339558843,23.0,,San Antonio,Gujarat,USA,80437,Health,Blood Pressure Monitor,SKU-5919,16,5272.24,20.0,67484.67,2024-10-21,2024-10-23,2024-10-24,COD,Delivered,Neha Sharma,North Zone,3.0,,True,1346.0,Express shipping needed
ORD-10713,CUST-1984,Priya Gupta,priya.gupta38@company.in,+91-8974963317,28.0,Other,Los Angeles,Illinois,UK,192566,Beauty,Shampoo,SKU-4483,9,9762.84,20.0,70292.45,2024-01-03,2024-01-05,2024-01-14,Credit Card,Processing,Dan Smith,North Zone,4.0,Defective,,,Urgent delivery
ORD-10675,CUST-2594,Ana Singh,ana.singh74@company.in,+91-7579517655,48.0,M,Mumbai,Illinois,USA,323339,Automotive,Car Charger,SKU-6206,19,38519.39,0.0,731868.41,2023-03-12,2023-03-15,2023-03-16,COD,Delivered,Carol Williams,South Zone,3.0,,Yes,4031.0,
ORD-10238,CUST-2679,Juan Patel,juan.patel53@yahoo.com,+91-9374360561,64.0,M,Leeds,Karnataka,USA,540647,Beauty,Perfume,SKU-1731,10,33349.51,0.0,333495.1,2023-05-06,2023-05-13,2023-05-22,Debit Card,Cancelled,Amit Verma,North Zone,1.0,,Yes,3271.0,Express shipping needed
ORD-10145,CUST-4288,Chris Joshi,chris.joshi45@outlook.com,+91-8479723230,60.0,Male,London,New York,France,57057,Toys,Action Figure,SKU-4825,14,16204.41,,226861.74,2024-12-09,2024-12-11,2024-12-16,CREDIT CARD,Shipped,Alice Brown,South Zone,5.0,Wrong item,True,1991.0,
ORD-10823,CUST-4801,Isabella Nair,isabella.nair67@hotmail.com,+91-9781375492,43.0,Other,Kolkata,Pennsylvania,USA,,Furniture,Wardrobe,SKU-5863,13,18127.06,0.0,235651.78,2024-08-05,2024-08-10,2024-08-20,Credit Card,Shipped,Pradeep Kumar,West Zone,1.0,,True,408.0,
ORD-10234,CUST-4544,Pedro Verma,pedro.verma52@hotmail.com,+91-9490882519,36.0,Male,New York,West Bengal,,795527,,Unknown Item,SKU-4438,18,45623.51,0.0,821223.18,2023-01-26,2023-02-01,2023-02-04,COD,Cancelled,Sunita Singh,Online,,,Yes,3779.0,
ORD-10220,CUST-1743,,jessica.sharma19@company.in,+91-7384951755,24.0,FEMALE,Phoenix,Illinois,India,,Clothing,Saree,SKU-7388,17,15903.25,10.0,243319.73,2023-11-28,2023-12-02,2023-12-03,CREDIT CARD,Delivered,Alice Brown,South Zone,2.0,,,990.0,Handle with care
ORD-10214,CUST-1840,Luis Patel,luis.patel93@company.in,+91-8478144620,61.0,FEMALE,Philadelphia,Maharashtra,USA,658216,Beauty,Perfume,SKU-8244,17,48634.42,20.0,661428.11,2022-11-06,2022-11-11,,CREDIT CARD,Pending,Alice Brown,,1.0,,False,690.0,Handle with care
ORD-10688,CUST-2138,Emily Sharma,emily.sharma49@gmail.com,+91-8777527788,47.0,Female,Philadelphia,,France,43629,Electronics,Tablet,SKU-3202,18,44540.05,20.0,641376.72,2024-02-27,2024-03-04,2024-03-06,Wallet,,Raj Patel,South Zone,4.0,Changed mind,,4458.0,Handle with care
ORD-10132,CUST-4803,Sneha Johnson,sneha.johnson95@company.in,+91-7336757755,61.0,FEMALE,Houston,Maharashtra,USA,609405,Books,History,SKU-7631,6,48969.69,10.0,264436.33,2023-02-12,2023-02-17,2023-02-26,CREDIT CARD,,Neha Sharma,North Zone,4.0,Not as described,,2595.0,
ORD-10881,CUST-1194,Karan Jones,karan.jones88@company.in,+91-7774115211,48.0,FEMALE,Glasgow,England,UK,161054,Toys,Doll,SKU-3964,6,29214.54,25.0,131465.43,2023-09-17,2023-09-21,,Cash on Delivery,Cancelled,Carol Williams,,1.0,,No,4247.0,
ORD-10457,CUST-3971,Ashley Mehta,ashley.mehta68@hotmail.com,+91-7096602336,35.0,Female,,Gujarat,USA,882156,Beauty,Lipstick,SKU-2008,3,23518.11,10.0,63498.9,2023-08-25,2023-08-27,2023-08-28,UPI,Pending,Alice Brown,North Zone,2.0,,True,2386.0,Express shipping needed
ORD-10684,CUST-4578,Sofia Smith,,,52.0,,Hyderabad,Telangana,France,327249,,Unknown Item,SKU-5374,4,16248.75,20.0,51996.0,2022-04-11,2022-04-13,2022-04-21,Cash on Delivery,Processing,Bob Johnson,Online,,,,3875.0,
ORD-10422,CUST-1647,Carlos Singh,carlos.singh55@outlook.com,,,M,,Illinois,India,686340,Toys,LEGO Set,SKU-9473,19,17291.95,20.0,262837.64,2024-07-15,2024-07-21,2024-07-28,Wallet,Returned,Dan Smith,,3.0,Changed mind,True,2986.0,Handle with care
ORD-10185,CUST-1239,Valentina Chopra,valentina.chopra81@outlook.com,+91-9981759978,54.0,M,Philadelphia,Tamil Nadu,UK,736959,,Unknown Item,SKU-3219,3,29964.62,15.0,76409.78,2022-02-28,2022-03-01,2022-03-09,Credit Card,Processing,Raj Patel,North Zone,1.0,,,2916.0,Handle with care
ORD-10041,CUST-2492,Vikram Singh,vikram.singh80@hotmail.com,+91-8617999521,,Other,Kolkata,Telangana,India,475776,Books,Marketing,SKU-5668,18,41764.24,30.0,526229.42,2023-08-29,2023-09-05,2023-09-14,UPI,,Carol Williams,South Zone,2.0,,False,3842.0,Express shipping needed
ORD-10638,CUST-4843,Luis Jones,luis.jones9@company.in,+91-8275324533,43.0,Female,Phoenix,Karnataka,UK,979411,Electronics,Speaker,SKU-3735,15,6612.11,20.0,79345.32,2023-12-21,2023-12-25,2024-01-01,COD,Returned,Neha Sharma,North Zone,,,,3722.0,
ORD-10108,CUST-3627,Diego Brown,diego.brown86@company.in,+91-9229516148,54.0,Female,London,California,India,595466,Electronics,Tablet,SKU-1894,11,667.39,30.0,5138.9,2024-06-21,2024-06-22,,Debit Card,Delivered,Raj Patel,Online,5.0,,Yes,613.0,
ORD-10616,CUST-1959,Diego Verma,diego.verma71@hotmail.com,+91-7477459038,25.0,Female,Mumbai,,India,531929,Electronics,Camera,SKU-9301,16,25302.94,,404847.04,2024-10-18,2024-10-22,2024-10-25,Cash on Delivery,Delivered,Alice Brown,East Zone,2.0,,False,373.0,
ORD-10056,CUST-3790,Jessica Joshi,,+91-7969252345,33.0,male,,West Bengal,,,Books,Marketing,SKU-3587,9,6906.78,,62161.02,2023-02-18,2023-02-25,2023-03-06,EMI,Cancelled,Carol Williams,West Zone,,Changed mind,,484.0,Gift wrap
ORD-10449,CUST-1734,David Wilson,david.wilson81@gmail.com,+91-9866025645,28.0,male,Chicago,Karnataka,India,149070,Furniture,Bed Frame,SKU-5833,12,46736.01,25.0,420624.09,2023-04-15,2023-04-20,2023-04-27,UPI,Cancelled,Amit Verma,International,3.0,,False,257.0,Gift wrap
ORD-10773,CUST-3749,Isabella Chopra,isabella.chopra10@company.in,+91-8071028082,37.0,FEMALE,Chicago,Maharashtra,France,377834,Electronics,Tablet,SKU-4616,14,37241.18,20.0,417101.22,2023-10-25,2023-11-01,2023-11-09,upi,Delivered,Neha Sharma,North Zone,5.0,Wrong item,False,4735.0,
ORD-10589,CUST-4927,Ashley Taylor,ashley.taylor33@gmail.com,+91-9933280769,51.0,Female,San Antonio,Maharashtra,India,224683,Toys,Puzzle,SKU-6484,1,17188.62,5.0,16329.19,2024-05-13,2024-05-20,2024-05-27,Debit Card,Returned,Pradeep Kumar,West Zone,4.0,,True,1019.0,Handle with care
ORD-10895,CUST-1140,Ashley Brown,ashley.brown90@company.in,+91-9158224494,28.0,male,Pune,California,USA,641601,Health,Sanitizer,SKU-1831,5,5842.93,0.0,29214.65,2022-06-28,2022-06-30,2022-07-05,Cash on Delivery,Returned,Dan Smith,International,1.0,,True,3376.0,
ORD-10435,CUST-4277,Carlos Johnson,carlos.johnson95@hotmail.com,+91-8174441779,27.0,F,Delhi,Scotland,India,629682,Food & Beverage,Protein Bar,SKU-9964,1,5274.63,30.0,3692.24,2023-12-04,2023-12-11,2023-12-17,Debit Card,Processing,Dan Smith,,5.0,,True,146.0,
ORD-10024,CUST-3081,Ashley Brown,ashley.brown35@hotmail.com,+91-9072319898,63.0,male,Los Angeles,Texas,India,83201,Furniture,Sofa,SKU-5526,15,47355.68,0.0,710335.2,2022-07-10,2022-07-12,2022-07-14,CREDIT CARD,,Bob Johnson,East Zone,4.0,,,2317.0,
ORD-10810,CUST-2242,David Wilson,david.wilson63@outlook.com,+91-7825688500,49.0,M,Leeds,Gujarat,USA,988173,Furniture,Desk,SKU-7258,11,40410.91,,444520.01,2024-09-14,2024-09-19,2024-09-23,Cash on Delivery,Delivered,Alice Brown,North Zone,1.0,,,1899.0,
ORD-10494,CUST-4572,Juan Joshi,juan.joshi77@outlook.com,+91-7127492028,46.0,Female,Phoenix,Tamil Nadu,India,174190,Sports,Dumbbells,SKU-8200,12,26608.0,30.0,223507.2,2022-02-20,2022-02-21,2022-02-24,UPI,Processing,Bob Johnson,West Zone,2.0,,False,,
ORD-10826,CUST-3641,Luis Mehta,luis.mehta74@company.in,,27.0,Male,Pune,Tamil Nadu,USA,537683,Furniture,Chair,SKU-9009,13,16256.14,0.0,211329.82,2023-09-09,2023-09-13,2023-09-17,Cash on Delivery,Shipped,Alice Brown,East Zone,,,True,2327.0,Urgent delivery
ORD-10981,CUST-1153,Jessica Kumar,jessica.kumar16@outlook.com,+91-9108410196,34.0,Female,Glasgow,Illinois,Germany,,Books,Finance,SKU-8837,3,30601.12,0.0,91803.36,2022-12-30,2023-01-02,2023-01-03,Debit Card,Returned,Sunita Singh,North Zone,1.0,,Yes,4223.0,
ORD-10928,CUST-2657,Isabella Miller,isabella.miller72@hotmail.com,+91-9168508588,36.0,Female,Chicago,Gujarat,Germany,,Electronics,Tablet,SKU-5721,2,21488.09,0.0,42976.18,2024-10-11,2024-10-16,2024-10-19,upi,Processing,Amit Verma,East Zone,,Not as described,True,,Handle with care
ORD-10965,CUST-2274,Karan Jones,karan.jones42@company.in,+91-9933889438,46.0,,New York,,India,102601,Beauty,Moisturizer,SKU-6012,16,29983.59,20.0,383789.95,2023-02-02,2023-02-09,2023-02-12,debit card,Processing,Bob Johnson,,,Changed mind,No,2743.0,Express shipping needed
ORD-10338,CUST-3076,Ananya Sharma,ananya.sharma77@hotmail.com,+91-9914375142,33.0,FEMALE,Pune,California,UK,292445,Books,History,SKU-7565,19,34740.2,20.0,528051.04,2024-06-18,2024-06-25,2024-07-05,Net Banking,Returned,Amit Verma,South Zone,4.0,,False,4889.0,
ORD-10051,CUST-4943,Amanda Gupta,amanda.gupta16@hotmail.com,+91-8064803502,24.0,Female,San Antonio,Telangana,USA,353341,Beauty,Serum,SKU-6123,13,6581.77,15.0,72728.56,2023-10-03,2023-10-10,2023-10-16,EMI,Shipped,Raj Patel,West Zone,2.0,,Yes,2527.0,
ORD-10383,CUST-1527,Maria Verma,maria.verma49@outlook.com,+91-7813881318,18.0,FEMALE,Glasgow,Telangana,Germany,678568,Food & Beverage,Biscuits,SKU-2874,7,47016.63,10.0,296204.77,2024-05-15,2024-05-21,2024-05-26,upi,Delivered,Raj Patel,,4.0,,True,2681.0,Urgent delivery
ORD-10539,CUST-2644,Pedro Patel,pedro.patel35@hotmail.com,+91-9005339474,19.0,F,Ahmedabad,West Bengal,India,846226,Furniture,Bookshelf,SKU-5395,12,42424.56,30.0,356366.3,2023-05-09,2023-05-10,,debit card,Pending,Alice Brown,South Zone,,,False,4622.0,
ORD-10991,CUST-1994,Rohit Kumar,rohit.kumar2@hotmail.com,+91-7633728717,52.0,FEMALE,Manchester,Gujarat,India,156210,Furniture,Chair,SKU-6130,6,44366.21,5.0,252887.4,2024-01-06,2024-01-10,2024-01-19,EMI,Shipped,Pradeep Kumar,South Zone,,Changed mind,No,322.0,
ORD-10660,CUST-2519,Karan Sharma,karan.sharma19@yahoo.com,+91-7100096282,65.0,FEMALE,,Pennsylvania,USA,394479,,Unknown Item,SKU-4789,2,29638.64,0.0,59277.28,2022-09-05,2022-09-06,2022-09-16,Net Banking,,Neha Sharma,Online,5.0,Not as described,Yes,,
